Region,Maker,Model,Model year,Supplier
Japan,Mazda,RX-8,2011,Omori Technos Corporation
Japan,Mazda,Verisa,2011,Omori Technos Corporation
Japan,Subaru,Forester,2011,"Fuji Machinery Co., Ltd."
Japan,Subaru,Impreza,2011,"Fuji Machinery Co., Ltd."
Japan,Subaru,Legacy B4,2011,"Fuji Machinery Co., Ltd."
Japan,Subaru,Legacy Outback,2011,"Fuji Machinery Co., Ltd."
Japan,Subaru,Legacy Touring Wagon,2011,"Fuji Machinery Co., Ltd."
Europe,Volkswagen,Touareg (Slovakia),2011,Hirschvogel Group (Hirschvogel Holding GmbH)
Europe,Porsche,Panamera (Germany),2010,Hirschvogel Group (Hirschvogel Holding GmbH)
Europe,Alfa Romeo,MiTo (Italy),2009,Neumayer Tekfor GmbH
Europe,Audi,Q5 (Germany),2009,Neumayer Tekfor GmbH
Europe,Dacia,Sandero (Romania),2009,Neumayer Tekfor GmbH
Europe,Lancia,Delta (Italy),2009,Neumayer Tekfor GmbH
Europe,Opel,Insignia (Germany),2009,Hirschvogel Group (Hirschvogel Holding GmbH)
Europe,Renault,Grand Scenic (France),2009,Hirschvogel Group (Hirschvogel Holding GmbH)
Europe,Renault,Grand Scenic (France),2009,Neumayer Tekfor GmbH
ASEAN?India?Korea,Renault,Koleos (Korea),2009,Neumayer Tekfor GmbH
Europe,Renault,Megane (Spain),2009,Neumayer Tekfor GmbH
Europe,Skoda,Yeti (Czech Republic),2009,Hirschvogel Group (Hirschvogel Holding GmbH)
Europe,Volvo Cars,Volvo XC60 (Belgium),2009,Neumayer Tekfor GmbH
Europe,Fiat,500 (Poland),2008,Neumayer Tekfor GmbH
Europe,Ford,Kuga (Germany),2008,Neumayer Tekfor GmbH
Europe,Maserati,GranTurismo (Italy),2008,Hirschvogel Group (Hirschvogel Holding GmbH)
Europe,Opel,Agila (Hungary),2008,Neumayer Tekfor GmbH
Europe,Skoda,Fabia (Czech Republic),2008,Hirschvogel Group (Hirschvogel Holding GmbH)
